SnapshotDate,PortefeuilleID,InstrumentID,Quantite,PrixRevientUnitaire,PrixMarcheUnitaire,ValeurAchat_EUR,ValeurMarche_EUR,PnL_EUR,PnL_pct,PoidsPortefeuille_pct,Devise
2023-04-30,PF00121,INST011,187.64,90.379,94.9806,16958.72,17822.16,863.44,5.09,14.54,EUR
2023-04-30,PF00121,INST013,327.14,226.1152,242.7413,73971.33,79410.39,5439.06,7.35,64.77,EUR
2023-04-30,PF00022,INST014,962.07,103.7717,88.2549,99835.64,84907.39,-14928.25,-14.95,38.37,EUR
2023-04-30,PF00022,INST011,406.61,291.5719,335.3507,118556.05,136356.95,17800.9,15.01,61.63,EUR
2023-04-30,PF00149,INST001,780.37,195.3623,200.5301,152454.88,156487.67,4032.79,2.65,34.94,EUR
2023-04-30,PF00149,INST004,734.72,335.8221,313.0025,246735.21,229969.2,-16766.01,-6.8,51.35,EUR
2023-04-30,PF00149,INST002,522.88,108.5255,117.3901,56745.81,61380.94,4635.13,8.17,13.71,EUR
2023-04-30,PF00036,INST009,71.16,372.4111,496.8021,26500.77,35352.44,8851.67,33.4,6.47,EUR
2023-04-30,PF00036,INST001,616.02,130.637,157.2451,80475.0,96866.13,16391.13,20.37,17.74,EUR
2023-04-30,PF00036,INST008,915.36,196.0965,257.5779,179498.89,235776.51,56277.62,31.35,43.18,EUR
2023-04-30,PF00036,INST004,760.07,202.9478,227.0941,154254.53,172607.41,18352.88,11.9,31.61,EUR
2023-04-30,PF00036,INST010,41.33,104.8306,132.5923,4332.65,5480.04,1147.39,26.48,1.0,EUR
2023-04-30,PF00124,INST014,79.37,393.2607,305.5699,31213.1,24253.08,-6960.02,-22.3,3.74,EUR
2023-04-30,PF00124,INST007,794.09,222.4645,309.1344,176656.83,245480.54,68823.71,38.96,37.81,EUR
2023-04-30,PF00124,INST011,304.83,399.1892,384.407,121684.84,117178.79,-4506.05,-3.7,18.05,EUR
2023-04-30,PF00124,INST005,264.46,340.6587,326.5118,90090.6,86349.31,-3741.29,-4.15,13.3,EUR
2023-04-30,PF00124,INST010,507.11,142.6411,135.2301,72334.73,68576.54,-3758.19,-5.2,10.56,EUR
2023-04-30,PF00124,INST013,412.96,213.721,259.8908,88258.22,107324.5,19066.28,21.6,16.53,EUR
2023-04-30,PF00145,INST004,817.07,271.648,223.3814,221955.43,182518.24,-39437.19,-17.77,88.37,EUR
2023-04-30,PF00145,INST012,205.55,108.5593,116.8413,22314.36,24016.73,1702.37,7.63,11.63,EUR
2023-04-30,PF00064,INST004,154.56,324.0465,279.5842,50084.63,43212.53,-6872.1,-13.72,8.08,EUR
2023-04-30,PF00064,INST011,473.76,182.1672,250.4,86303.53,118629.5,32325.97,37.46,22.17,EUR
2023-04-30,PF00064,INST003,264.49,306.7722,356.0164,81138.18,94162.78,13024.6,16.05,17.6,EUR
2023-04-30,PF00064,INST009,136.81,351.4353,439.1225,48079.86,60076.35,11996.49,24.95,11.23,EUR
2023-04-30,PF00064,INST008,772.74,151.3747,155.6775,116973.29,120298.23,3324.94,2.84,22.48,EUR
2023-04-30,PF00064,INST015,312.3,269.804,315.9313,84259.79,98665.34,14405.55,17.1,18.44,EUR
2023-04-30,PF00006,INST015,722.88,104.3632,85.0645,75442.07,61491.43,-13950.64,-18.49,14.39,EUR
2023-04-30,PF00006,INST012,307.25,184.6613,177.6687,56737.18,54588.71,-2148.47,-3.79,12.78,EUR
2023-04-30,PF00006,INST001,852.64,387.7421,364.8752,330604.42,311107.19,-19497.23,-5.9,72.83,EUR
2023-04-30,PF00118,INST009,983.41,125.2776,173.778,123199.24,170895.02,47695.78,38.71,47.05,EUR
2023-04-30,PF00118,INST015,312.6,384.7464,469.4324,120271.72,146744.57,26472.85,22.01,40.41,EUR
2023-04-30,PF00118,INST003,226.18,185.659,201.3568,41992.35,45542.88,3550.53,8.46,12.54,EUR
2023-04-30,PF00016,INST003,528.62,387.1433,482.9094,204651.69,255275.57,50623.88,24.74,38.6,EUR
2023-04-30,PF00016,INST013,817.81,319.6278,379.0943,261394.81,310027.11,48632.3,18.6,46.88,EUR
2023-04-30,PF00016,INST014,310.23,365.5706,309.5262,113410.97,96024.31,-17386.66,-15.33,14.52,EUR
2023-04-30,PF00070,INST013,842.86,265.1616,198.996,223494.11,167725.77,-55768.34,-24.95,69.48,EUR
2023-04-30,PF00070,INST004,209.82,333.3164,351.1062,69936.45,73669.1,3732.65,5.34,30.52,EUR
2023-04-30,PF00084,INST002,675.27,218.6374,165.1191,147639.28,111499.97,-36139.31,-24.48,16.23,EUR
2023-04-30,PF00084,INST013,915.08,356.8269,294.3393,326525.16,269344.01,-57181.15,-17.51,39.2,EUR
2023-04-30,PF00084,INST010,88.2,312.0432,341.1921,27522.21,30093.14,2570.93,9.34,4.38,EUR
2023-04-30,PF00084,INST015,640.34,343.205,304.667,219767.89,195090.47,-24677.42,-11.23,28.4,EUR
2023-04-30,PF00084,INST006,360.12,263.344,224.9742,94835.44,81017.71,-13817.73,-14.57,11.79,EUR
2023-04-30,PF00134,INST002,549.9,356.3565,480.242,195960.44,264085.08,68124.64,34.76,79.35,EUR
2023-04-30,PF00134,INST006,344.5,251.8994,199.4372,86779.34,68706.12,-18073.22,-20.83,20.65,EUR
2023-04-30,PF00110,INST015,881.68,177.5016,175.7143,156499.61,154923.78,-1575.83,-1.01,37.32,EUR
2023-04-30,PF00110,INST010,444.78,309.8256,384.0546,137804.23,170819.8,33015.57,23.96,41.15,EUR
2023-04-30,PF00110,INST008,762.12,92.2684,117.3296,70319.59,89419.23,19099.64,27.16,21.54,EUR
2023-04-30,PF00102,INST001,939.16,244.8319,198.3408,229936.33,186273.75,-43662.58,-18.99,95.23,EUR
2023-04-30,PF00102,INST011,40.12,252.3868,232.7313,10125.76,9337.18,-788.58,-7.79,4.77,EUR
2023-04-30,PF00031,INST001,464.84,128.8505,159.4537,59894.87,74120.46,14225.59,23.75,29.55,EUR
2023-04-30,PF00031,INST015,680.56,167.5643,187.3049,114037.56,127472.22,13434.66,11.78,50.81,EUR
2023-04-30,PF00031,INST003,154.58,275.1348,318.7521,42530.34,49272.7,6742.36,15.85,19.64,EUR
2023-04-30,PF00111,INST001,864.87,376.9838,496.2494,326041.98,429191.22,103149.24,31.64,40.05,EUR
2023-04-30,PF00111,INST014,811.75,196.0135,175.8461,159113.96,142743.07,-16370.89,-10.29,13.32,EUR
2023-04-30,PF00111,INST011,644.93,80.7013,73.4555,52046.69,47373.66,-4673.03,-8.98,4.42,EUR
2023-04-30,PF00111,INST009,749.14,210.5777,189.2344,157752.18,141763.06,-15989.12,-10.14,13.23,EUR
2023-04-30,PF00111,INST003,600.76,352.6068,466.1257,211832.06,280029.68,68197.62,32.19,26.13,EUR
2023-04-30,PF00111,INST007,480.98,77.4375,63.5534,37245.89,30567.91,-6677.98,-17.93,2.85,EUR
2023-04-30,PF00099,INST007,142.69,127.2594,161.1328,18158.64,22992.04,4833.4,26.62,5.59,EUR
2023-04-30,PF00099,INST012,673.56,330.2802,404.5433,222463.53,272484.19,50020.66,22.48,66.2,EUR
2023-04-30,PF00099,INST005,889.72,148.4507,130.5162,132079.56,116122.87,-15956.69,-12.08,28.21,EUR
2023-04-30,PF00087,INST014,873.36,72.1348,77.4147,62999.65,67610.9,4611.25,7.32,28.82,EUR
2023-04-30,PF00087,INST012,711.59,97.0274,106.8407,69043.73,76026.77,6983.04,10.11,32.4,EUR
2023-04-30,PF00087,INST009,599.12,159.5419,151.8703,95584.74,90988.53,-4596.21,-4.81,38.78,EUR
2023-04-30,PF00104,INST006,291.54,216.101,196.6479,63002.09,57330.73,-5671.36,-9.0,26.43,EUR
2023-04-30,PF00104,INST009,792.59,152.4861,201.3013,120858.96,159549.4,38690.44,32.01,73.57,EUR
2023-04-30,PF00027,INST013,489.48,338.2585,396.9798,165570.77,194313.67,28742.9,17.36,44.29,EUR
2023-04-30,PF00027,INST009,340.39,262.4926,352.5593,89349.86,120007.66,30657.8,34.31,27.35,EUR
2023-04-30,PF00027,INST010,560.29,256.3606,222.016,143636.28,124393.34,-19242.94,-13.4,28.35,EUR
2023-04-30,PF00033,INST006,36.12,277.9301,258.9525,10038.84,9353.36,-685.48,-6.83,3.07,EUR
2023-04-30,PF00033,INST015,130.9,53.2984,50.3741,6976.76,6593.97,-382.79,-5.49,2.16,EUR
2023-04-30,PF00033,INST012,595.64,189.8092,155.8685,113057.95,92841.51,-20216.44,-17.88,30.48,EUR
2023-04-30,PF00033,INST005,831.35,215.6281,235.5489,179262.42,195823.58,16561.16,9.24,64.29,EUR
2023-04-30,PF00123,INST006,837.86,60.9713,59.4565,51085.41,49816.22,-1269.19,-2.48,12.85,EUR
2023-04-30,PF00123,INST004,706.43,241.2375,241.1938,170417.41,170386.54,-30.87,-0.02,43.95,EUR
2023-04-30,PF00123,INST010,136.77,310.4237,352.7844,42456.65,48250.32,5793.67,13.65,12.45,EUR
2023-04-30,PF00123,INST012,851.09,125.2336,140.0408,106585.06,119187.32,12602.26,11.82,30.75,EUR
2023-04-30,PF00095,INST015,42.2,285.0858,379.622,12030.62,16020.05,3989.43,33.16,3.37,EUR
2023-04-30,PF00095,INST012,657.81,308.3816,420.1739,202856.5,276394.59,73538.09,36.25,58.16,EUR
2023-04-30,PF00095,INST001,598.9,351.2291,305.2695,210351.11,182825.9,-27525.21,-13.09,38.47,EUR
2023-04-30,PF00008,INST007,844.24,220.6211,272.4944,186257.16,230050.67,43793.51,23.51,59.61,EUR
2023-04-30,PF00008,INST012,114.46,335.9988,286.532,38458.42,32796.45,-5661.97,-14.72,8.5,EUR
2023-04-30,PF00008,INST004,368.53,301.7874,322.3611,111217.71,118799.74,7582.03,6.82,30.78,EUR
2023-04-30,PF00008,INST008,41.63,127.3091,103.3408,5299.88,4302.08,-997.8,-18.83,1.11,EUR
2023-04-30,PF00117,INST002,357.54,221.6866,262.3823,79261.83,93812.17,14550.34,18.36,71.66,EUR
2023-04-30,PF00117,INST008,371.19,118.6402,99.936,44038.06,37095.24,-6942.82,-15.77,28.34,EUR
2023-04-30,PF00127,INST014,133.09,80.2902,82.593,10685.82,10992.3,306.48,2.87,4.76,EUR
2023-04-30,PF00127,INST010,315.94,127.0974,136.2556,40155.15,43048.59,2893.44,7.21,18.65,EUR
2023-04-30,PF00127,INST011,552.16,74.4708,100.9583,41119.8,55745.13,14625.33,35.57,24.15,EUR
2023-04-30,PF00127,INST003,238.67,382.8226,507.0898,91368.27,121027.12,29658.85,32.46,52.44,EUR
2023-04-30,PF00074,INST006,518.36,254.5677,341.9971,131957.71,177277.62,45319.91,34.34,25.23,EUR
2023-04-30,PF00074,INST012,914.84,324.2106,301.8704,296600.83,276163.12,-20437.71,-6.89,39.3,EUR
2023-04-30,PF00074,INST011,897.64,321.6399,277.6293,288716.84,249211.16,-39505.68,-13.68,35.47,EUR
2023-04-30,PF00106,INST003,430.28,148.2174,176.0312,63774.98,75742.7,11967.72,18.77,15.37,EUR
2023-04-30,PF00106,INST012,210.08,93.6334,75.2428,19670.5,15807.01,-3863.49,-19.64,3.21,EUR
2023-04-30,PF00106,INST008,162.67,275.4412,316.9367,44806.02,51556.09,6750.07,15.07,10.46,EUR
2023-04-30,PF00106,INST004,934.0,197.2446,216.3372,184226.46,202058.94,17832.48,9.68,41.0,EUR
2023-04-30,PF00106,INST010,725.12,216.4757,203.6211,156970.86,147649.73,-9321.13,-5.94,29.96,EUR
2023-04-30,PF00043,INST008,403.05,203.9087,171.0593,82185.4,68945.45,-13239.95,-16.11,15.87,EUR
2023-04-30,PF00043,INST006,696.07,203.8546,277.9698,141897.07,193486.44,51589.37,36.36,44.55,EUR
2023-04-30,PF00043,INST002,945.4,62.6454,62.6133,59224.96,59194.61,-30.35,-0.05,13.63,EUR
2023-04-30,PF00043,INST014,619.8,86.3445,117.135,53516.32,72600.27,19083.95,35.66,16.72,EUR
2023-04-30,PF00043,INST004,137.15,306.4864,292.3647,42034.61,40097.82,-1936.79,-4.61,9.23,EUR
2023-04-30,PF00012,INST009,87.93,149.9721,168.2248,13187.05,14792.01,1604.96,12.17,3.91,EUR
2023-04-30,PF00012,INST006,213.41,318.0496,255.8602,67874.97,54603.13,-13271.84,-19.55,14.42,EUR
2023-04-30,PF00012,INST010,326.64,314.8743,380.961,102850.54,124437.1,21586.56,20.99,32.87,EUR
2023-04-30,PF00012,INST005,324.53,387.5091,333.4889,125758.33,108227.15,-17531.18,-13.94,28.58,EUR
2023-04-30,PF00012,INST012,751.03,93.8137,101.9411,70456.9,76560.82,6103.92,8.66,20.22,EUR
2023-04-30,PF00090,INST012,752.69,193.0879,166.1247,145335.33,125040.4,-20294.93,-13.96,21.7,EUR
2023-04-30,PF00090,INST015,687.89,308.8962,342.0753,212486.61,235310.18,22823.57,10.74,40.84,EUR
2023-04-30,PF00090,INST011,868.3,100.6149,118.571,87363.92,102955.2,15591.28,17.85,17.87,EUR
2023-04-30,PF00090,INST001,433.27,173.9366,140.9978,75361.51,61090.12,-14271.39,-18.94,10.6,EUR
2023-04-30,PF00090,INST004,698.3,71.6415,74.2306,50027.26,51835.23,1807.97,3.61,9.0,EUR
2023-04-30,PF00096,INST013,955.21,77.487,91.8689,74016.36,87754.09,13737.73,18.56,23.24,EUR
2023-04-30,PF00096,INST010,516.06,288.5653,395.2195,148917.01,203956.98,55039.97,36.96,54.02,EUR
2023-04-30,PF00096,INST009,314.84,354.4136,272.6418,111583.58,85838.54,-25745.04,-23.07,22.74,EUR
2023-04-30,PF00075,INST011,765.67,388.4138,477.6544,297396.79,365725.64,68328.85,22.98,53.88,EUR
2023-04-30,PF00075,INST005,474.19,151.8532,177.8754,72007.27,84346.74,12339.47,17.14,12.43,EUR
2023-04-30,PF00075,INST013,300.57,197.038,255.4667,59223.71,76785.63,17561.92,29.65,11.31,EUR
2023-04-30,PF00075,INST006,826.79,171.2153,139.5713,141559.1,115396.16,-26162.94,-18.48,17.0,EUR
2023-04-30,PF00075,INST015,217.87,190.4814,167.7029,41500.18,36537.43,-4962.75,-11.96,5.38,EUR
2023-04-30,PF00032,INST015,860.77,383.0596,347.6061,329726.21,299208.9,-30517.31,-9.26,64.73,EUR
2023-04-30,PF00032,INST006,439.22,63.9153,66.9125,28072.88,29389.31,1316.43,4.69,6.36,EUR
2023-04-30,PF00032,INST004,359.66,290.6254,371.6694,104526.33,133674.62,29148.29,27.89,28.92,EUR
2023-04-30,PF00146,INST014,829.02,353.2275,270.2538,292832.66,224045.81,-68786.85,-23.49,27.24,EUR
2023-04-30,PF00146,INST001,721.88,183.6271,188.657,132556.73,136187.72,3630.99,2.74,16.56,EUR
2023-04-30,PF00146,INST008,936.98,251.4527,298.7153,235606.15,279890.26,44284.11,18.8,34.03,EUR
2023-04-30,PF00146,INST015,29.09,377.7736,458.1237,10989.43,13326.82,2337.39,21.27,1.62,EUR
2023-04-30,PF00146,INST003,432.27,382.0001,390.9999,165127.18,169017.53,3890.35,2.36,20.55,EUR
2023-04-30,PF00067,INST007,391.64,392.2794,420.7958,153632.3,164800.47,11168.17,7.27,22.65,EUR
2023-04-30,PF00067,INST006,866.99,276.9783,254.4864,240137.42,220637.16,-19500.26,-8.12,30.33,EUR
2023-04-30,PF00067,INST014,188.83,145.2077,172.5563,27419.57,32583.81,5164.24,18.83,4.48,EUR
2023-04-30,PF00067,INST012,839.46,118.423,122.3746,99411.37,102728.58,3317.21,3.34,14.12,EUR
2023-04-30,PF00067,INST004,290.7,345.3257,330.4523,100386.18,96062.48,-4323.7,-4.31,13.2,EUR
2023-04-30,PF00067,INST003,789.7,185.7216,140.1511,146664.35,110677.32,-35987.03,-24.54,15.21,EUR
2023-05-31,PF00018,INST011,349.26,136.4633,145.9755,47661.17,50983.4,3322.23,6.97,12.13,EUR
2023-05-31,PF00018,INST007,662.65,71.9133,94.1984,47653.35,62420.57,14767.22,30.99,14.85,EUR
2023-05-31,PF00018,INST013,879.37,162.1708,201.0505,142608.14,176797.78,34189.64,23.97,42.06,EUR
2023-05-31,PF00018,INST003,429.62,320.8932,263.666,137862.14,113276.19,-24585.95,-17.83,26.95,EUR
2023-05-31,PF00018,INST006,222.35,88.3991,76.0391,19655.54,16907.29,-2748.25,-13.98,4.02,EUR
2023-05-31,PF00142,INST013,259.31,292.6302,298.1068,75881.94,77302.07,1420.13,1.87,22.53,EUR
2023-05-31,PF00142,INST006,539.65,353.9568,492.5259,191012.79,265791.6,74778.81,39.15,77.47,EUR
2023-05-31,PF00040,INST005,786.37,58.2223,51.2994,45784.27,40340.31,-5443.96,-11.89,9.15,EUR
2023-05-31,PF00040,INST002,408.23,299.7626,285.4511,122372.09,116529.7,-5842.39,-4.77,26.44,EUR
2023-05-31,PF00040,INST004,596.83,345.9447,475.5987,206470.18,283851.57,77381.39,37.48,64.41,EUR
2023-05-31,PF00002,INST006,433.62,160.3562,194.1527,69533.66,84188.49,14654.83,21.08,10.54,EUR
2023-05-31,PF00002,INST008,543.46,90.2151,117.3495,49028.3,63774.76,14746.46,30.08,7.98,EUR
2023-05-31,PF00002,INST005,856.46,220.9495,254.0066,189234.41,217546.49,28312.08,14.96,27.23,EUR
2023-05-31,PF00002,INST011,562.15,111.9127,139.0844,62911.72,78186.3,15274.58,24.28,9.79,EUR
2023-05-31,PF00002,INST013,895.34,366.9237,396.8527,328521.47,355318.1,26796.63,8.16,44.47,EUR
2023-05-31,PF00132,INST008,225.76,72.7935,57.7316,16433.86,13033.49,-3400.37,-20.69,2.22,EUR
2023-05-31,PF00132,INST005,317.24,282.8682,280.8091,89737.11,89083.88,-653.23,-0.73,15.2,EUR
2023-05-31,PF00132,INST001,550.01,281.9639,270.7109,155082.96,148893.7,-6189.26,-3.99,25.4,EUR
2023-05-31,PF00132,INST006,423.94,246.9299,254.0266,104683.46,107692.04,3008.58,2.87,18.37,EUR
2023-05-31,PF00132,INST013,747.64,240.9296,304.2897,180128.61,227499.15,47370.54,26.3,38.81,EUR
2023-05-31,PF00125,INST008,314.84,107.8694,133.0863,33961.6,41900.89,7939.29,23.38,8.42,EUR
2023-05-31,PF00125,INST015,644.8,231.5219,278.3949,149285.32,179509.03,30223.71,20.25,36.06,EUR
2023-05-31,PF00125,INST002,902.57,274.043,252.4906,247342.99,227890.44,-19452.55,-7.86,45.77,EUR
2023-05-31,PF00125,INST004,832.92,58.9289,58.3171,49083.06,48573.48,-509.58,-1.04,9.76,EUR
2023-05-31,PF00028,INST014,944.86,197.5534,197.2745,186660.31,186396.78,-263.53,-0.14,59.47,EUR
2023-05-31,PF00028,INST003,427.59,104.95,127.3562,44875.57,54456.24,9580.67,21.35,17.37,EUR
2023-05-31,PF00028,INST010,52.2,197.3487,212.0002,10301.6,11066.41,764.81,7.42,3.53,EUR
2023-05-31,PF00028,INST012,58.77,132.7087,151.8818,7799.29,8926.09,1126.8,14.45,2.85,EUR
2023-05-31,PF00028,INST013,221.86,181.5498,237.0538,40278.64,52592.76,12314.12,30.57,16.78,EUR
2023-05-31,PF00100,INST008,863.71,363.5976,434.2828,314042.88,375094.4,61051.52,19.44,38.78,EUR
2023-05-31,PF00100,INST005,259.41,254.8934,340.6158,66121.9,88359.14,22237.24,33.63,9.14,EUR
2023-05-31,PF00100,INST014,751.85,316.6705,344.4906,238088.72,259005.26,20916.54,8.79,26.78,EUR
2023-05-31,PF00100,INST002,986.39,69.2393,52.4805,68296.95,51766.24,-16530.71,-24.2,5.35,EUR
2023-05-31,PF00100,INST001,674.55,370.1057,286.0409,249654.8,192948.89,-56705.91,-22.71,19.95,EUR
2023-05-31,PF00056,INST006,516.03,217.074,259.3415,112016.7,133827.99,21811.29,19.47,16.9,EUR
2023-05-31,PF00056,INST012,920.31,219.97,263.274,202440.59,242293.69,39853.1,19.69,30.6,EUR
2023-05-31,PF00056,INST013,921.72,335.4374,451.1268,309179.36,415812.59,106633.23,34.49,52.51,EUR
2023-05-31,PF00136,INST002,442.77,188.0986,251.2507,83284.42,111246.27,27961.85,33.57,24.9,EUR
2023-05-31,PF00136,INST011,705.3,83.7554,114.3274,59072.68,80635.12,21562.44,36.5,18.05,EUR
2023-05-31,PF00136,INST001,932.77,216.2114,273.2788,201675.51,254906.27,53230.76,26.39,57.05,EUR
2023-05-31,PF00032,INST012,553.62,395.8153,386.821,219131.27,214151.84,-4979.43,-2.27,34.35,EUR
2023-05-31,PF00032,INST011,505.56,296.589,317.2139,149943.53,160370.66,10427.13,6.95,25.72,EUR
2023-05-31,PF00032,INST010,735.14,174.4317,210.2549,128231.72,154566.79,26335.07,20.54,24.79,EUR
2023-05-31,PF00032,INST008,482.32,84.6338,111.5447,40820.57,53800.24,12979.67,31.8,8.63,EUR
2023-05-31,PF00032,INST009,95.74,371.0836,423.4251,35527.54,40538.72,5011.18,14.11,6.5,EUR
2023-05-31,PF00149,INST007,63.62,181.451,219.6479,11543.91,13974.0,2430.09,21.05,1.63,EUR
2023-05-31,PF00149,INST002,940.66,329.9714,384.45,310390.9,361636.74,51245.84,16.51,42.11,EUR
2023-05-31,PF00149,INST011,575.36,174.0227,132.8643,100125.7,76444.8,-23680.9,-23.65,8.9,EUR
2023-05-31,PF00149,INST010,861.7,386.9601,471.9974,333443.52,406720.16,73276.64,21.98,47.36,EUR
2023-05-31,PF00038,INST003,673.9,386.7557,388.7333,260634.67,261967.37,1332.7,0.51,41.91,EUR
2023-05-31,PF00038,INST013,858.08,239.6995,282.6495,205681.35,242535.88,36854.53,17.92,38.8,EUR
2023-05-31,PF00038,INST008,610.38,233.8039,197.5562,142709.22,120584.35,-22124.87,-15.5,19.29,EUR
2023-05-31,PF00123,INST004,942.65,378.7619,365.552,357039.91,344587.59,-12452.32,-3.49,50.36,EUR
2023-05-31,PF00123,INST003,645.06,398.6135,526.5086,257129.62,339629.64,82500.02,32.08,49.64,EUR
2023-05-31,PF00021,INST005,279.86,108.9399,133.7038,30487.92,37418.35,6930.43,22.73,13.77,EUR
2023-05-31,PF00021,INST002,997.72,180.8715,146.8445,180459.11,146509.69,-33949.42,-18.81,53.9,EUR
2023-05-31,PF00021,INST014,808.48,125.6006,108.7146,101545.57,87893.58,-13651.99,-13.44,32.34,EUR
2023-05-31,PF00025,INST005,256.22,396.3273,491.2618,101546.98,125871.1,24324.12,23.95,15.56,EUR
2023-05-31,PF00025,INST010,423.41,291.2716,406.6112,123327.31,172163.25,48835.94,39.6,21.28,EUR
2023-05-31,PF00025,INST006,544.54,325.2953,443.126,177136.3,241299.83,64163.53,36.22,29.83,EUR
2023-05-31,PF00025,INST008,682.91,107.6054,130.9584,73484.8,89432.8,15948.0,21.7,11.05,EUR
2023-05-31,PF00025,INST007,483.07,155.3582,148.5645,75048.89,71767.05,-3281.84,-4.37,8.87,EUR
2023-05-31,PF00025,INST001,526.29,198.4556,206.1444,104445.2,108491.74,4046.54,3.87,13.41,EUR
2023-05-31,PF00130,INST003,753.54,207.0253,221.3295,156001.84,166780.63,10778.79,6.91,66.58,EUR
2023-05-31,PF00130,INST012,160.82,382.4426,520.5132,61504.42,83708.93,22204.51,36.1,33.42,EUR
2023-05-31,PF00057,INST006,327.66,312.7164,436.381,102464.66,142984.6,40519.94,39.55,18.88,EUR
2023-05-31,PF00057,INST005,724.05,395.5001,327.6008,286361.85,237199.36,-49162.49,-17.17,31.31,EUR
2023-05-31,PF00057,INST011,743.63,377.0762,507.3507,280405.17,377281.2,96876.03,34.55,49.81,EUR
2023-05-31,PF00144,INST011,824.88,274.2666,360.4031,226237.03,297289.31,71052.28,31.41,58.4,EUR
2023-05-31,PF00144,INST005,716.09,176.9349,245.3927,126701.31,175723.26,49021.95,38.69,34.52,EUR
2023-05-31,PF00144,INST009,75.72,354.5501,476.1478,26846.53,36053.91,9207.38,34.3,7.08,EUR
2023-05-31,PF00137,INST009,338.45,372.9181,355.2709,126214.13,120241.44,-5972.69,-4.73,70.34,EUR
2023-05-31,PF00137,INST013,972.65,60.338,52.1315,58687.76,50705.7,-7982.06,-13.6,29.66,EUR
2023-05-31,PF00033,INST011,41.69,191.5586,174.9875,7986.08,7295.23,-690.85,-8.65,2.01,EUR
2023-05-31,PF00033,INST008,885.61,329.3768,401.7879,291699.39,355827.38,64127.99,21.98,97.99,EUR
2023-05-31,PF00135,INST002,819.08,102.1862,80.798,83698.67,66180.03,-17518.64,-20.93,14.44,EUR
2023-05-31,PF00135,INST004,885.59,203.9397,259.2523,180606.96,229591.24,48984.28,27.12,50.11,EUR
2023-05-31,PF00135,INST005,576.62,218.8215,281.6547,126176.85,162407.73,36230.88,28.71,35.45,EUR
2023-05-31,PF00106,INST014,485.52,358.8304,410.3595,174219.34,199237.74,25018.4,14.36,32.12,EUR
2023-05-31,PF00106,INST002,927.79,335.1059,409.7235,310907.9,380137.37,69229.47,22.27,61.29,EUR
2023-05-31,PF00106,INST013,301.38,99.3884,135.6843,29953.68,40892.53,10938.85,36.52,6.59,EUR
2023-05-31,PF00043,INST003,500.77,143.6482,179.3475,71934.71,89811.85,17877.14,24.85,14.04,EUR
2023-05-31,PF00043,INST002,90.1,169.2284,136.4796,15247.48,12296.81,-2950.67,-19.35,1.92,EUR
2023-05-31,PF00043,INST001,485.34,167.9797,128.1451,81527.27,62193.94,-19333.33,-23.71,9.72,EUR
2023-05-31,PF00043,INST014,933.84,289.3497,296.349,270206.32,276742.55,6536.23,2.42,43.25,EUR
2023-05-31,PF00043,INST008,89.38,100.3199,120.0657,8966.59,10731.47,1764.88,19.68,1.68,EUR
2023-05-31,PF00043,INST015,665.81,304.2986,282.5069,202605.05,188095.92,-14509.13,-7.16,29.4,EUR
2023-05-31,PF00001,INST014,974.08,161.6453,185.361,157455.45,180556.44,23100.99,14.67,23.24,EUR
2023-05-31,PF00001,INST002,398.25,218.4982,203.1222,87016.91,80893.42,-6123.49,-7.04,10.41,EUR
2023-05-31,PF00001,INST010,489.39,396.1768,378.6139,193884.96,185289.86,-8595.1,-4.43,23.85,EUR
2023-05-31,PF00001,INST007,693.22,365.6082,377.2231,253446.92,261498.6,8051.68,3.18,33.66,EUR
2023-05-31,PF00001,INST011,512.37,107.0181,133.837,54832.86,68574.06,13741.2,25.06,8.83,EUR
2023-05-31,PF00013,INST008,699.33,206.9946,168.2336,144757.53,117650.8,-27106.73,-18.73,28.9,EUR
2023-05-31,PF00013,INST009,885.42,212.0877,183.5954,187786.69,162559.04,-25227.65,-13.43,39.93,EUR
2023-05-31,PF00013,INST006,579.47,249.7575,218.97,144726.98,126886.55,-17840.43,-12.33,31.17,EUR
2023-05-31,PF00109,INST013,669.2,313.238,334.5844,209618.87,223903.88,14285.01,6.81,40.77,EUR
2023-05-31,PF00109,INST002,21.19,94.4352,110.5217,2001.08,2341.95,340.87,17.03,0.43,EUR
2023-05-31,PF00109,INST008,581.65,198.3627,169.5083,115377.66,98594.5,-16783.16,-14.55,17.95,EUR
2023-05-31,PF00109,INST007,283.88,167.8917,174.2037,47661.1,49452.95,1791.85,3.76,9.0,EUR
2023-05-31,PF00109,INST015,990.52,151.5773,132.9894,150140.35,131728.66,-18411.69,-12.26,23.99,EUR
2023-05-31,PF00109,INST001,702.4,53.7199,61.4654,37732.86,43173.3,5440.44,14.42,7.86,EUR
2023-05-31,PF00068,INST009,987.73,388.4678,398.3201,383701.3,393432.71,9731.41,2.54,33.8,EUR
2023-05-31,PF00068,INST011,951.96,341.7231,324.598,325306.72,309004.31,-16302.41,-5.01,26.55,EUR
2023-05-31,PF00068,INST013,600.83,280.5407,366.3795,168557.27,220131.79,51574.52,30.6,18.91,EUR
2023-05-31,PF00068,INST001,420.47,275.937,354.6921,116023.23,149137.39,33114.16,28.54,12.81,EUR
2023-05-31,PF00068,INST007,310.99,277.8945,296.3099,86422.41,92149.42,5727.01,6.63,7.92,EUR
