TransactionID,PortefeuilleID,InstrumentID,DateTransaction,TypeTransaction,Quantite,PrixUnitaire,MontantBrut,Frais,MontantNet,Devise,TauxChange_EUR,MontantNet_EUR,Statut,Courtier,Operateur
TRX001573,PF00130,INST007,2025-02-13,Coupon,14.1,303.6137,4280.95,4.33,4285.28,EUR,1.0,4285.28,Exécuté,SIX,OPE003
TRX001575,PF00106,INST003,2024-12-12,Arbitrage Sortant,135.44,121.6439,16475.45,37.67,16513.12,EUR,1.0,16513.12,Exécuté,Xetra,OPE002
TRX001578,PF00033,INST002,2023-08-05,Achat,134.64,33.0234,4446.27,6.62,4439.65,EUR,1.0,4439.65,Exécuté,OTC,OPE001
TRX001580,PF00133,INST004,2025-02-28,Coupon,359.37,101.9652,36643.23,131.58,36774.81,EUR,1.0,36774.81,Exécuté,NYSE,OPE002
TRX001582,PF00006,INST004,2025-08-11,Coupon,378.48,73.9501,27988.63,108.85,28097.48,EUR,1.0,28097.48,Exécuté,Euronext,OPE003
TRX001583,PF00065,INST002,2025-03-05,Coupon,436.85,412.7981,180330.85,390.69,180721.54,EUR,1.0,180721.54,Exécuté,Xetra,OPE003
TRX001584,PF00075,INST014,2025-08-18,Arbitrage Sortant,22.12,207.6068,4592.26,8.8,4601.06,EUR,1.0,4601.06,Exécuté,OTC,OPE002
TRX001585,PF00076,INST004,2024-06-21,Arbitrage Sortant,455.81,21.3994,9754.06,13.06,9767.12,EUR,1.0,9767.12,Exécuté,SIX,OPE003
TRX001586,PF00075,INST009,2023-07-22,Frais,480.03,269.8739,129547.57,604.35,128943.22,EUR,1.0,128943.22,Exécuté,Euronext,OPE003
TRX001587,PF00062,INST009,2024-04-11,Arbitrage Entrant,250.98,97.4428,24456.19,120.55,24576.74,EUR,1.0,24576.74,Exécuté,SIX,OPE005
TRX001588,PF00016,INST011,2026-02-11,Arbitrage Entrant,170.62,151.9511,25925.9,92.2,26018.1,EUR,1.0,26018.1,Exécuté,NYSE,OPE002
TRX001589,PF00054,INST013,2023-10-22,Arbitrage Sortant,178.18,415.9775,74118.87,150.53,74269.4,EUR,1.0,74269.4,Exécuté,SIX,OPE002
TRX001590,PF00037,INST013,2025-02-16,Achat,45.94,358.5397,16471.31,46.43,16424.88,EUR,1.0,16424.88,Exécuté,OTC,OPE001
TRX001591,PF00051,INST004,2024-07-16,Frais,46.62,342.6037,15972.18,47.44,15924.74,USD,0.981,15622.17,Exécuté,NYSE,OPE001
TRX001592,PF00105,INST014,2025-01-17,Achat,361.96,478.5432,173213.5,809.34,172404.16,EUR,1.0,172404.16,Exécuté,SIX,OPE001
TRX001593,PF00119,INST009,2023-08-09,Arbitrage Sortant,204.19,280.7494,57326.22,255.45,57581.67,EUR,1.0,57581.67,Exécuté,NYSE,OPE002
TRX001596,PF00055,INST007,2025-04-25,Dividende,305.26,179.4384,54775.37,248.87,55024.24,EUR,1.0,55024.24,Exécuté,OTC,OPE001
TRX001597,PF00032,INST014,2024-05-21,Frais,320.0,291.7638,93364.42,134.02,93230.4,EUR,1.0,93230.4,Exécuté,NYSE,OPE004
TRX001598,PF00136,INST008,2025-07-18,Dividende,419.19,297.413,124672.56,501.94,125174.5,EUR,1.0,125174.5,Exécuté,NYSE,OPE002
TRX001599,PF00056,INST010,2023-09-16,Frais,253.42,46.0158,11661.32,32.71,11628.61,EUR,1.0,11628.61,Exécuté,SIX,OPE001
TRX001600,PF00024,INST005,2023-06-24,Achat,348.01,430.0659,149667.23,325.64,149341.59,EUR,1.0,149341.59,Exécuté,Xetra,OPE001
TRX001603,PF00100,INST007,2024-12-12,Frais,45.1,436.9052,19704.42,21.85,19682.57,USD,1.037,20410.83,Exécuté,Xetra,OPE002
TRX001606,PF00011,INST002,2025-08-27,Vente,152.7,281.7201,43018.66,179.61,43198.27,EUR,1.0,43198.27,Exécuté,Xetra,OPE003
TRX001607,PF00061,INST008,2025-02-13,Arbitrage Sortant,333.89,279.6412,93369.4,427.16,93796.56,USD,0.9815,92061.32,Exécuté,NYSE,OPE003
TRX001611,PF00076,INST014,2025-05-15,Frais,321.23,382.1524,122758.82,489.08,122269.74,EUR,1.0,122269.74,Exécuté,OTC,OPE003
TRX001613,PF00006,INST013,2025-11-04,Frais,443.78,289.046,128272.83,534.79,127738.04,USD,1.0907,139323.88,Exécuté,Euronext,OPE002
TRX001616,PF00080,INST009,2024-09-22,Arbitrage Entrant,114.83,307.2982,35287.05,81.27,35368.32,EUR,1.0,35368.32,Exécuté,OTC,OPE002
TRX001618,PF00145,INST010,2024-03-11,Coupon,171.33,279.1336,47823.96,210.23,48034.19,USD,0.9812,47131.15,Exécuté,OTC,OPE002
TRX001622,PF00080,INST014,2025-02-02,Frais,136.68,450.507,61575.3,272.07,61303.23,USD,0.9957,61039.63,Exécuté,Euronext,OPE001
TRX001623,PF00132,INST007,2026-01-11,Frais,195.95,443.7646,86955.67,108.73,86846.94,EUR,1.0,86846.94,Exécuté,SIX,OPE005
TRX001624,PF00052,INST002,2024-02-16,Achat,334.49,409.0137,136810.99,320.05,136490.94,EUR,1.0,136490.94,Exécuté,Euronext,OPE004
TRX001625,PF00136,INST001,2025-02-11,Frais,324.49,49.2512,15981.52,56.25,15925.27,EUR,1.0,15925.27,Exécuté,Euronext,OPE004
TRX001628,PF00042,INST001,2023-05-19,Arbitrage Entrant,471.52,443.8634,209290.47,817.09,210107.56,EUR,1.0,210107.56,Exécuté,OTC,OPE002
TRX001630,PF00145,INST012,2025-05-20,Frais,34.33,391.0925,13426.21,14.65,13411.56,EUR,1.0,13411.56,Exécuté,NYSE,OPE002
TRX001631,PF00052,INST008,2025-12-15,Vente,45.5,75.0062,3412.78,16.13,3428.91,EUR,1.0,3428.91,Exécuté,NYSE,OPE003
TRX001632,PF00103,INST002,2026-01-06,Coupon,272.8,48.7839,13308.25,13.87,13322.12,USD,1.0356,13796.39,Exécuté,OTC,OPE002
TRX001633,PF00001,INST007,2024-06-10,Achat,110.22,216.7308,23888.07,102.73,23785.34,EUR,1.0,23785.34,Exécuté,SIX,OPE004
TRX001634,PF00140,INST010,2026-02-15,Dividende,188.61,103.2897,19481.47,54.35,19535.82,EUR,1.0,19535.82,Exécuté,Xetra,OPE005
TRX001635,PF00013,INST012,2024-06-11,Vente,432.41,168.2811,72766.43,113.76,72880.19,EUR,1.0,72880.19,Exécuté,OTC,OPE001
TRX001636,PF00025,INST007,2024-12-06,Dividende,143.1,35.9211,5140.31,14.43,5154.74,EUR,1.0,5154.74,Exécuté,SIX,OPE004
TRX001637,PF00137,INST002,2026-05-04,Vente,452.62,373.0491,168849.48,506.32,169355.8,USD,1.083,183412.33,Exécuté,Euronext,OPE002
TRX001638,PF00024,INST015,2025-05-22,Coupon,447.24,298.6066,133548.82,575.5,134124.32,EUR,1.0,134124.32,Exécuté,Xetra,OPE005
TRX001639,PF00108,INST003,2025-09-16,Frais,273.52,369.9285,101182.84,300.03,100882.81,EUR,1.0,100882.81,Exécuté,SIX,OPE002
TRX001643,PF00094,INST013,2026-03-24,Achat,188.68,80.3784,15165.8,55.14,15110.66,USD,0.9361,14145.09,Exécuté,Xetra,OPE002
TRX001644,PF00023,INST007,2025-10-21,Arbitrage Entrant,436.85,189.3598,82721.83,339.92,83061.75,EUR,1.0,83061.75,Exécuté,Xetra,OPE004
TRX001646,PF00146,INST007,2024-11-16,Coupon,377.73,477.8967,180515.92,583.09,181099.01,EUR,1.0,181099.01,Exécuté,SIX,OPE005
TRX001647,PF00139,INST005,2025-09-04,Arbitrage Sortant,273.82,17.9215,4907.27,8.02,4915.29,EUR,1.0,4915.29,Exécuté,Euronext,OPE005
TRX001649,PF00077,INST015,2026-05-08,Frais,169.52,370.3581,62783.11,191.41,62591.7,EUR,1.0,62591.7,Exécuté,Xetra,OPE003
TRX001653,PF00127,INST007,2023-06-15,Frais,75.81,315.5842,23924.44,111.52,23812.92,EUR,1.0,23812.92,Exécuté,NYSE,OPE003
TRX001655,PF00048,INST011,2026-04-03,Arbitrage Entrant,396.41,190.6536,75576.99,285.83,75862.82,EUR,1.0,75862.82,Exécuté,SIX,OPE004
TRX001657,PF00096,INST005,2025-09-06,Dividende,92.1,266.5566,24549.86,69.79,24619.65,EUR,1.0,24619.65,Exécuté,NYSE,OPE003
TRX001659,PF00140,INST015,2024-03-12,Frais,467.33,176.6912,82573.1,136.88,82436.22,EUR,1.0,82436.22,Exécuté,NYSE,OPE005
TRX001662,PF00094,INST001,2025-06-14,Arbitrage Entrant,245.33,138.7962,34050.87,86.66,34137.53,EUR,1.0,34137.53,Exécuté,OTC,OPE003
TRX001664,PF00148,INST002,2025-10-18,Arbitrage Sortant,57.49,245.7965,14130.84,41.5,14172.34,EUR,1.0,14172.34,Exécuté,OTC,OPE003
TRX001665,PF00149,INST004,2025-05-26,Dividende,396.93,52.145,20697.91,50.85,20748.76,EUR,1.0,20748.76,Exécuté,Euronext,OPE003
TRX001666,PF00076,INST008,2026-01-08,Achat,164.06,170.6054,27989.52,39.99,27949.53,USD,0.9732,27200.48,Exécuté,SIX,OPE004
TRX001669,PF00032,INST012,2025-02-23,Frais,262.34,285.1279,74800.45,255.84,74544.61,USD,1.0516,78391.11,Exécuté,Xetra,OPE003
TRX001670,PF00034,INST004,2025-06-04,Arbitrage Sortant,257.61,283.3244,72987.2,296.91,73284.11,EUR,1.0,73284.11,Exécuté,NYSE,OPE003
TRX001672,PF00072,INST005,2025-05-13,Arbitrage Sortant,84.63,251.4288,21278.42,50.04,21328.46,EUR,1.0,21328.46,Exécuté,OTC,OPE003
TRX001673,PF00109,INST006,2025-07-18,Arbitrage Sortant,433.53,395.9278,171646.58,749.46,172396.04,EUR,1.0,172396.04,Exécuté,OTC,OPE002
TRX001674,PF00078,INST010,2025-04-22,Achat,483.85,408.0848,197451.83,535.57,196916.26,EUR,1.0,196916.26,Exécuté,NYSE,OPE001
TRX001675,PF00011,INST001,2025-01-24,Vente,401.01,192.5268,77205.17,148.1,77353.27,USD,0.9145,70739.57,Exécuté,NYSE,OPE001
TRX001679,PF00106,INST003,2024-01-29,Arbitrage Entrant,4.18,189.4841,792.04,2.42,794.46,USD,1.0838,861.04,Exécuté,NYSE,OPE001
TRX001680,PF00135,INST004,2024-08-13,Arbitrage Sortant,406.97,356.7072,145169.13,614.2,145783.33,EUR,1.0,145783.33,Exécuté,NYSE,OPE001
TRX001682,PF00097,INST012,2025-02-22,Achat,442.86,264.5994,117180.49,311.87,116868.62,EUR,1.0,116868.62,Exécuté,NYSE,OPE005
TRX001687,PF00118,INST011,2026-02-04,Vente,99.96,395.7337,39557.54,154.8,39712.34,USD,1.0913,43338.08,Exécuté,Xetra,OPE002
TRX001688,PF00045,INST003,2024-06-19,Frais,477.64,455.7244,217672.2,404.09,217268.11,EUR,1.0,217268.11,Exécuté,Euronext,OPE004
TRX001689,PF00084,INST011,2024-03-29,Arbitrage Sortant,293.0,323.7752,94866.13,184.52,95050.65,USD,0.9473,90041.48,Exécuté,Xetra,OPE003
TRX001690,PF00063,INST013,2026-04-22,Frais,427.99,274.6801,117560.34,268.13,117292.21,EUR,1.0,117292.21,Exécuté,SIX,OPE001
TRX001691,PF00126,INST012,2025-09-30,Arbitrage Entrant,232.05,374.3934,86877.99,258.24,87136.23,USD,1.0616,92503.82,Exécuté,NYSE,OPE001
TRX001693,PF00115,INST010,2023-07-14,Arbitrage Sortant,424.12,295.3102,125246.96,126.59,125373.55,USD,0.988,123869.07,Exécuté,Euronext,OPE003
TRX001694,PF00064,INST011,2024-12-27,Frais,234.79,268.23,62977.72,188.35,62789.37,EUR,1.0,62789.37,Exécuté,SIX,OPE003
TRX001695,PF00036,INST010,2024-01-03,Frais,472.96,264.283,124995.29,190.33,124804.96,EUR,1.0,124804.96,Exécuté,NYSE,OPE003
TRX001696,PF00102,INST012,2023-09-23,Arbitrage Sortant,363.33,36.6024,13298.75,23.32,13322.07,EUR,1.0,13322.07,Exécuté,Xetra,OPE005
TRX001697,PF00126,INST010,2023-06-15,Arbitrage Sortant,469.92,443.5645,208439.83,640.85,209080.68,EUR,1.0,209080.68,Exécuté,NYSE,OPE003
TRX001698,PF00132,INST006,2024-03-14,Vente,119.16,272.1449,32428.79,152.32,32581.11,EUR,1.0,32581.11,Exécuté,Euronext,OPE003
TRX001699,PF00078,INST004,2026-05-16,Coupon,323.06,409.1896,132192.79,584.39,132777.18,EUR,1.0,132777.18,Exécuté,SIX,OPE001
TRX001700,PF00089,INST014,2024-03-15,Arbitrage Sortant,82.34,112.9252,9298.26,36.37,9334.63,EUR,1.0,9334.63,Exécuté,NYSE,OPE005
TRX001701,PF00043,INST013,2024-11-26,Arbitrage Entrant,470.97,377.1464,177624.64,649.4,178274.04,EUR,1.0,178274.04,Exécuté,NYSE,OPE004
TRX001703,PF00022,INST004,2024-02-29,Arbitrage Entrant,297.15,55.5353,16502.31,80.36,16582.67,USD,0.9796,16244.38,Exécuté,NYSE,OPE001
TRX001705,PF00030,INST010,2024-05-06,Arbitrage Sortant,373.26,53.7259,20053.73,29.09,20082.82,EUR,1.0,20082.82,Exécuté,NYSE,OPE002
TRX001706,PF00011,INST002,2025-09-18,Frais,361.11,228.7806,82614.96,321.54,82293.42,EUR,1.0,82293.42,Exécuté,NYSE,OPE005
TRX001707,PF00055,INST001,2026-01-01,Dividende,286.37,221.4098,63405.12,148.95,63554.07,EUR,1.0,63554.07,Exécuté,SIX,OPE003
TRX001708,PF00134,INST002,2024-08-03,Vente,382.42,148.202,56675.41,79.45,56754.86,EUR,1.0,56754.86,Exécuté,OTC,OPE004
TRX001709,PF00135,INST003,2024-02-03,Dividende,430.06,292.4505,125771.26,290.1,126061.36,USD,0.93,117237.06,Exécuté,SIX,OPE002
TRX001711,PF00055,INST012,2024-01-03,Arbitrage Entrant,284.87,179.167,51039.3,210.12,51249.42,EUR,1.0,51249.42,Exécuté,Euronext,OPE002
TRX001714,PF00032,INST006,2024-05-16,Frais,81.81,123.0953,10070.43,30.0,10040.43,EUR,1.0,10040.43,Exécuté,OTC,OPE005
TRX001716,PF00033,INST014,2025-06-08,Dividende,265.99,473.1247,125846.44,179.73,126026.17,EUR,1.0,126026.17,Exécuté,NYSE,OPE001
TRX001719,PF00114,INST010,2026-03-26,Arbitrage Entrant,389.41,180.5357,70302.41,150.46,70452.87,USD,1.0892,76737.27,Exécuté,SIX,OPE001
TRX001720,PF00036,INST014,2025-10-25,Arbitrage Sortant,126.3,222.7506,28133.4,40.58,28173.98,EUR,1.0,28173.98,Exécuté,OTC,OPE001
TRX001723,PF00008,INST014,2024-11-11,Arbitrage Entrant,54.98,177.9323,9782.72,12.16,9794.88,EUR,1.0,9794.88,Exécuté,OTC,OPE001
TRX001724,PF00105,INST008,2025-12-22,Achat,124.0,236.3536,29307.85,56.18,29251.67,EUR,1.0,29251.67,Exécuté,Xetra,OPE003
TRX001727,PF00008,INST004,2025-04-15,Achat,281.07,173.5437,48777.93,243.84,48534.09,USD,1.0214,49572.72,Exécuté,SIX,OPE003
TRX001729,PF00122,INST001,2025-08-15,Achat,29.73,140.3421,4172.37,11.1,4161.27,EUR,1.0,4161.27,Exécuté,Xetra,OPE005
TRX001730,PF00007,INST013,2024-05-22,Achat,397.76,34.783,13835.29,46.4,13788.89,EUR,1.0,13788.89,Exécuté,Xetra,OPE001
TRX001735,PF00075,INST002,2025-10-17,Coupon,454.13,478.1715,217152.02,346.09,217498.11,EUR,1.0,217498.11,Exécuté,Euronext,OPE004
TRX001736,PF00123,INST010,2025-02-14,Dividende,124.87,417.1491,52089.41,210.9,52300.31,EUR,1.0,52300.31,Exécuté,NYSE,OPE005
TRX001737,PF00075,INST010,2023-12-09,Frais,456.07,497.8786,227067.49,632.22,226435.27,EUR,1.0,226435.27,Exécuté,Xetra,OPE002
TRX001739,PF00023,INST007,2024-03-17,Achat,420.67,333.7704,140407.19,510.67,139896.52,EUR,1.0,139896.52,Exécuté,OTC,OPE001
TRX001740,PF00061,INST006,2023-11-12,Arbitrage Entrant,351.21,311.4526,109385.27,333.82,109719.09,EUR,1.0,109719.09,Exécuté,Euronext,OPE001
TRX001743,PF00132,INST012,2024-02-05,Vente,285.97,225.7733,64564.39,195.46,64759.85,EUR,1.0,64759.85,Exécuté,OTC,OPE002
TRX001744,PF00016,INST013,2023-10-01,Achat,130.49,32.9429,4298.72,12.45,4286.27,EUR,1.0,4286.27,Exécuté,NYSE,OPE002
TRX001745,PF00098,INST010,2024-04-22,Achat,150.48,207.5825,31237.01,126.77,31110.24,EUR,1.0,31110.24,Exécuté,OTC,OPE004
TRX001748,PF00091,INST007,2023-08-21,Achat,247.68,280.4055,69450.83,138.38,69312.45,EUR,1.0,69312.45,Exécuté,OTC,OPE005
TRX001749,PF00058,INST006,2025-08-14,Arbitrage Entrant,189.32,62.4344,11820.08,55.84,11875.92,EUR,1.0,11875.92,Exécuté,Xetra,OPE001
TRX001751,PF00069,INST008,2024-02-18,Frais,156.88,41.7324,6546.98,6.85,6540.13,EUR,1.0,6540.13,Exécuté,SIX,OPE002
TRX001757,PF00048,INST004,2024-05-19,Achat,459.26,167.3966,76878.56,234.03,76644.53,EUR,1.0,76644.53,Exécuté,Euronext,OPE002
TRX001763,PF00138,INST010,2026-05-06,Arbitrage Sortant,457.65,352.4516,161299.47,536.66,161836.13,EUR,1.0,161836.13,Exécuté,OTC,OPE004
TRX001764,PF00146,INST005,2025-02-02,Arbitrage Entrant,446.37,54.245,24213.34,57.17,24270.51,EUR,1.0,24270.51,Exécuté,Euronext,OPE001
TRX001765,PF00032,INST010,2025-10-27,Vente,361.47,342.9663,123972.03,153.03,124125.06,EUR,1.0,124125.06,Exécuté,NYSE,OPE004
TRX001766,PF00012,INST006,2025-10-22,Achat,36.12,48.5171,1752.44,6.54,1745.9,EUR,1.0,1745.9,Exécuté,OTC,OPE005
TRX001768,PF00096,INST010,2023-09-27,Achat,190.11,13.7624,2616.37,2.88,2613.49,EUR,1.0,2613.49,Exécuté,Xetra,OPE005
TRX001770,PF00111,INST008,2024-05-20,Coupon,25.95,396.6972,10294.29,21.09,10315.38,EUR,1.0,10315.38,Exécuté,Xetra,OPE004
TRX001771,PF00094,INST008,2025-06-09,Arbitrage Sortant,222.1,273.3838,60718.54,67.81,60786.35,EUR,1.0,60786.35,Exécuté,Xetra,OPE002
TRX001772,PF00050,INST013,2024-12-31,Frais,402.83,24.1568,9731.08,14.82,9716.26,EUR,1.0,9716.26,Exécuté,SIX,OPE004
TRX001773,PF00034,INST014,2023-12-13,Arbitrage Entrant,92.98,215.1796,20007.4,76.08,20083.48,EUR,1.0,20083.48,Exécuté,SIX,OPE003
TRX001774,PF00089,INST004,2025-02-16,Achat,5.57,466.6386,2599.18,7.02,2592.16,USD,0.9237,2394.38,Exécuté,Xetra,OPE002
TRX001777,PF00133,INST011,2025-07-19,Coupon,496.69,12.9985,6456.22,29.81,6486.03,EUR,1.0,6486.03,Exécuté,SIX,OPE005
TRX001778,PF00133,INST007,2025-06-17,Coupon,355.77,495.9021,176427.09,266.65,176693.74,EUR,1.0,176693.74,Exécuté,OTC,OPE005
TRX001780,PF00109,INST002,2024-04-24,Vente,365.49,460.5657,168332.16,204.34,168536.5,EUR,1.0,168536.5,Exécuté,SIX,OPE003
TRX001782,PF00044,INST006,2025-05-11,Dividende,474.05,95.6659,45350.42,68.55,45418.97,USD,1.0007,45450.76,Exécuté,Xetra,OPE003
TRX001784,PF00051,INST014,2026-04-21,Achat,56.59,472.7875,26755.04,43.25,26711.79,EUR,1.0,26711.79,Exécuté,OTC,OPE005
TRX001785,PF00126,INST011,2023-05-23,Frais,366.99,491.8118,180490.01,505.91,179984.1,EUR,1.0,179984.1,Exécuté,NYSE,OPE003
TRX001786,PF00043,INST008,2024-06-20,Vente,16.32,435.1288,7101.3,22.87,7124.17,EUR,1.0,7124.17,Exécuté,Euronext,OPE004
TRX001787,PF00091,INST012,2026-04-14,Achat,327.87,39.7813,13043.09,57.22,12985.87,EUR,1.0,12985.87,Exécuté,Euronext,OPE003
TRX001789,PF00069,INST010,2025-07-23,Vente,166.18,122.464,20351.07,45.23,20396.3,EUR,1.0,20396.3,Exécuté,OTC,OPE001
TRX001790,PF00102,INST008,2026-03-31,Coupon,253.07,261.9524,66292.29,84.05,66376.34,EUR,1.0,66376.34,Exécuté,NYSE,OPE003
TRX001791,PF00066,INST005,2025-02-22,Arbitrage Entrant,477.8,138.2099,66036.69,178.96,66215.65,USD,1.0639,70446.83,Exécuté,Euronext,OPE004
TRX001792,PF00056,INST008,2026-05-11,Arbitrage Entrant,392.35,62.505,24523.84,87.48,24611.32,EUR,1.0,24611.32,Exécuté,OTC,OPE001
TRX001794,PF00109,INST010,2024-10-15,Frais,257.73,85.9517,22152.33,100.72,22051.61,EUR,1.0,22051.61,Exécuté,Xetra,OPE004
TRX001795,PF00149,INST012,2023-07-16,Vente,418.92,61.2805,25671.63,111.9,25783.53,USD,0.9508,24514.98,Exécuté,Euronext,OPE001
TRX001796,PF00139,INST012,2023-12-26,Coupon,355.53,95.7645,34047.15,52.05,34099.2,USD,1.0663,36359.98,Exécuté,OTC,OPE004
TRX001799,PF00143,INST015,2025-02-08,Vente,84.72,69.352,5875.5,25.06,5900.56,EUR,1.0,5900.56,Exécuté,NYSE,OPE002
TRX001800,PF00001,INST001,2025-07-20,Achat,346.14,199.1105,68920.11,188.56,68731.55,EUR,1.0,68731.55,Exécuté,Euronext,OPE005
TRX001801,PF00143,INST015,2025-12-20,Arbitrage Sortant,338.69,360.2843,122024.69,181.43,122206.12,EUR,1.0,122206.12,Exécuté,NYSE,OPE003
TRX001802,PF00099,INST013,2025-08-10,Achat,145.09,459.4619,66663.33,129.39,66533.94,EUR,1.0,66533.94,Exécuté,NYSE,OPE001
TRX001803,PF00131,INST013,2024-10-10,Achat,393.3,145.4182,57192.98,236.33,56956.65,USD,0.939,53482.29,Exécuté,SIX,OPE005
TRX001807,PF00019,INST001,2024-11-17,Arbitrage Entrant,197.1,191.7745,37798.75,168.96,37967.71,EUR,1.0,37967.71,Exécuté,Xetra,OPE001
TRX001812,PF00019,INST006,2026-03-13,Achat,186.13,299.7673,55795.69,96.1,55699.59,EUR,1.0,55699.59,Exécuté,OTC,OPE004
TRX001813,PF00097,INST001,2024-01-01,Arbitrage Entrant,297.76,71.9871,21434.88,102.31,21537.19,USD,0.9863,21242.13,Exécuté,SIX,OPE005
TRX001815,PF00095,INST015,2023-10-19,Vente,470.43,394.1429,185416.64,453.31,185869.95,EUR,1.0,185869.95,Exécuté,SIX,OPE004
TRX001819,PF00116,INST001,2023-10-24,Arbitrage Sortant,353.86,497.8946,176184.98,799.09,176984.07,EUR,1.0,176984.07,Exécuté,NYSE,OPE001
TRX001822,PF00017,INST011,2024-03-16,Coupon,110.56,355.0221,39251.24,92.97,39344.21,EUR,1.0,39344.21,Exécuté,SIX,OPE002
TRX001824,PF00002,INST001,2025-02-18,Achat,243.25,329.4553,80140.0,372.62,79767.38,USD,0.9322,74359.15,Exécuté,SIX,OPE002
TRX001825,PF00024,INST003,2024-08-27,Coupon,37.17,471.3828,17521.3,55.52,17576.82,EUR,1.0,17576.82,Exécuté,SIX,OPE001
TRX001826,PF00016,INST013,2024-09-26,Dividende,471.54,324.3254,152932.4,613.6,153546.0,EUR,1.0,153546.0,Exécuté,Euronext,OPE005
TRX001827,PF00096,INST001,2025-11-01,Frais,89.82,237.2727,21311.83,90.13,21221.7,EUR,1.0,21221.7,Exécuté,NYSE,OPE004
TRX001828,PF00021,INST012,2023-11-02,Achat,372.19,121.4323,45195.89,192.89,45003.0,EUR,1.0,45003.0,Exécuté,OTC,OPE002
TRX001829,PF00052,INST001,2024-07-17,Achat,231.73,406.7344,94252.56,318.06,93934.5,EUR,1.0,93934.5,Exécuté,SIX,OPE003
TRX001830,PF00023,INST015,2025-07-04,Frais,287.43,163.0066,46852.99,180.17,46672.82,EUR,1.0,46672.82,Exécuté,NYSE,OPE005
TRX001831,PF00134,INST008,2024-05-16,Coupon,296.96,290.8113,86359.32,385.23,86744.55,EUR,1.0,86744.55,Exécuté,NYSE,OPE005
TRX001832,PF00066,INST005,2025-03-19,Coupon,383.23,212.5756,81465.35,320.22,81785.57,USD,1.0955,89596.09,Exécuté,Xetra,OPE005
TRX001833,PF00022,INST004,2023-11-26,Arbitrage Sortant,362.95,44.6544,16207.31,32.92,16240.23,EUR,1.0,16240.23,Exécuté,Xetra,OPE005
TRX001836,PF00110,INST008,2026-04-28,Vente,294.55,117.3244,34557.9,133.77,34691.67,EUR,1.0,34691.67,Exécuté,OTC,OPE005
TRX001839,PF00086,INST006,2023-08-20,Achat,182.75,204.5623,37383.76,68.19,37315.57,USD,1.0458,39024.62,Exécuté,OTC,OPE001
TRX001840,PF00139,INST015,2026-05-03,Dividende,451.25,169.0307,76275.1,89.24,76364.34,EUR,1.0,76364.34,Exécuté,OTC,OPE001
TRX001841,PF00060,INST002,2024-01-10,Achat,498.39,236.7229,117980.33,357.49,117622.84,EUR,1.0,117622.84,Exécuté,OTC,OPE001
TRX001842,PF00037,INST006,2023-12-16,Arbitrage Sortant,148.17,471.7904,69905.18,260.6,70165.78,EUR,1.0,70165.78,Exécuté,NYSE,OPE001
TRX001843,PF00104,INST012,2023-10-25,Frais,186.1,124.5658,23181.7,98.99,23082.71,EUR,1.0,23082.71,Exécuté,NYSE,OPE001
TRX001844,PF00022,INST011,2025-10-05,Vente,91.94,451.5473,41515.26,171.86,41687.12,EUR,1.0,41687.12,Exécuté,Euronext,OPE002
TRX001845,PF00107,INST013,2024-10-06,Arbitrage Sortant,350.12,34.8792,12211.91,27.82,12239.73,EUR,1.0,12239.73,Exécuté,NYSE,OPE003
TRX001847,PF00049,INST014,2025-03-04,Vente,232.38,279.8648,65034.98,307.16,65342.14,EUR,1.0,65342.14,Exécuté,NYSE,OPE001
TRX001848,PF00013,INST001,2026-05-12,Coupon,144.63,341.9938,49462.56,92.24,49554.8,EUR,1.0,49554.8,Exécuté,NYSE,OPE005
TRX001849,PF00031,INST001,2023-12-01,Dividende,174.76,469.467,82044.05,370.28,82414.33,EUR,1.0,82414.33,Exécuté,OTC,OPE005
TRX001850,PF00073,INST002,2026-05-10,Achat,271.84,317.1619,86217.29,400.0,85817.29,USD,1.0981,94235.97,Exécuté,OTC,OPE005
TRX001851,PF00045,INST009,2025-02-24,Dividende,173.71,377.521,65579.17,304.1,65883.27,EUR,1.0,65883.27,Exécuté,Euronext,OPE003
TRX001852,PF00100,INST002,2024-02-24,Achat,30.6,482.2395,14756.53,48.37,14708.16,EUR,1.0,14708.16,Exécuté,SIX,OPE005
TRX001856,PF00084,INST001,2023-05-24,Vente,81.18,180.49,14652.18,15.3,14667.48,EUR,1.0,14667.48,Exécuté,SIX,OPE003
TRX001857,PF00066,INST003,2024-09-12,Coupon,92.64,61.8263,5727.59,18.04,5745.63,USD,1.0164,5839.86,Exécuté,OTC,OPE002
TRX001860,PF00004,INST003,2024-06-11,Achat,45.1,202.3652,9126.67,17.16,9109.51,USD,1.0233,9321.76,Exécuté,Xetra,OPE003
TRX001861,PF00117,INST006,2023-11-29,Arbitrage Sortant,438.35,285.6607,125219.37,520.89,125740.26,EUR,1.0,125740.26,Exécuté,OTC,OPE002
TRX001862,PF00023,INST003,2026-04-29,Frais,368.74,387.8224,143005.63,321.3,142684.33,EUR,1.0,142684.33,Exécuté,NYSE,OPE002
TRX001863,PF00108,INST011,2023-11-24,Arbitrage Sortant,441.27,400.6964,176815.3,802.56,177617.86,USD,0.9915,176108.11,Exécuté,OTC,OPE002
TRX001865,PF00089,INST014,2024-12-01,Vente,113.6,378.4478,42991.67,44.04,43035.71,USD,0.9863,42446.12,Exécuté,Euronext,OPE005
