Date,InstrumentID,PrixOuverture,PrixHaut,PrixBas,PrixCloture,Volume,Devise
2022-11-28,INST008,123.1999,124.767,121.9744,123.8967,920295.0,USD
2022-11-29,INST008,122.2136,123.1045,118.9525,121.6531,1894556.0,USD
2022-11-30,INST008,125.2104,126.0935,120.6499,124.217,607628.0,USD
2022-12-01,INST008,124.7611,126.6065,120.763,123.8521,525199.0,USD
2022-12-02,INST008,121.5603,123.3186,118.9869,121.2802,4637094.0,USD
2022-12-05,INST008,122.4768,124.0899,121.2981,123.7043,497098.0,USD
2022-12-06,INST008,125.2974,124.6087,122.81,124.2451,132996.0,USD
2022-12-07,INST008,125.7741,126.044,121.9308,125.0022,4298412.0,USD
2022-12-08,INST008,127.3497,128.0244,126.7548,127.6898,1174086.0,USD
2022-12-09,INST008,129.504,131.4635,127.6022,129.9241,2575476.0,USD
2022-12-12,INST008,129.9448,131.4861,125.929,129.36,4641975.0,USD
2022-12-13,INST008,127.5091,130.036,125.4928,126.3847,1718119.0,USD
2022-12-14,INST008,123.9516,127.1348,123.4027,123.9639,3806600.0,USD
2022-12-15,INST008,125.2938,125.9144,122.9763,125.5021,2452542.0,USD
2022-12-16,INST008,122.5693,125.9365,119.9117,123.1884,3034213.0,USD
2022-12-19,INST008,125.9564,127.2106,123.5649,126.1302,1002619.0,USD
2022-12-20,INST008,126.7434,128.2124,126.9829,127.4826,3216827.0,USD
2022-12-21,INST008,130.8564,133.3766,128.7922,130.1809,4812113.0,USD
2022-12-22,INST008,128.5838,133.2752,125.7302,129.5539,2241872.0,USD
2022-12-23,INST008,130.5361,131.0889,129.0603,131.0837,4504097.0,USD
2022-12-26,INST008,128.9181,129.991,127.7455,128.5858,1784126.0,USD
2022-12-27,INST008,131.6329,134.3456,129.0037,131.32,4237138.0,USD
2022-12-28,INST008,133.2505,136.9498,130.3951,134.3792,1232437.0,USD
2022-12-29,INST008,136.9547,139.0024,132.62,136.2751,3842556.0,USD
2022-12-30,INST008,137.5084,142.5213,135.9148,138.4046,2574212.0,USD
2023-01-02,INST008,135.7085,139.4408,133.9616,136.2713,3662287.0,USD
2023-01-03,INST008,134.9401,138.2259,134.7725,136.1218,3484243.0,USD
2023-01-04,INST008,137.5905,139.9284,136.393,137.7258,2070496.0,USD
2023-01-05,INST008,138.8298,138.5013,134.702,138.3453,3364456.0,USD
2023-01-06,INST008,137.5401,138.176,135.7731,136.2081,1490270.0,USD
2023-01-09,INST008,134.5299,137.8197,133.0352,134.0593,244701.0,USD
2023-01-10,INST008,134.8913,135.7306,134.0555,135.6965,2956921.0,USD
2023-01-11,INST008,136.0382,138.7877,134.4114,134.7502,248681.0,USD
2023-01-12,INST008,137.1956,137.7354,133.9206,137.0122,4697191.0,USD
2023-01-13,INST008,139.042,142.0635,136.2577,140.3714,267861.0,USD
2023-01-16,INST008,142.4976,144.3577,142.4483,143.1616,1456046.0,USD
2023-01-17,INST008,143.3409,146.7849,143.4797,144.7351,4923993.0,USD
2023-01-18,INST008,139.8135,142.8293,138.0173,141.2106,1014307.0,USD
2023-01-19,INST008,140.035,142.6686,137.7226,139.0728,3075471.0,USD
2023-01-20,INST008,139.7894,140.4247,137.218,140.0054,4701931.0,USD
2023-01-23,INST008,138.0043,137.1787,136.8833,136.9965,397864.0,USD
2023-01-24,INST008,138.6018,142.1567,134.7991,138.0532,2484993.0,USD
2023-01-25,INST008,139.9378,143.5832,138.5031,139.8246,236223.0,USD
2023-01-26,INST008,142.9625,144.1584,141.2086,141.8394,4851391.0,USD
2023-01-27,INST008,145.2687,146.8987,142.9911,145.1842,3253866.0,USD
2023-01-30,INST008,149.1318,151.9842,144.6904,148.0323,725678.0,USD
2023-01-31,INST008,151.227,152.866,149.7411,150.1573,1443742.0,USD
2023-02-01,INST008,148.5497,149.3001,144.2428,147.7467,4201014.0,USD
2023-02-02,INST008,145.9979,145.7698,143.0864,145.0017,3350980.0,USD
2023-02-03,INST008,147.115,149.1236,144.3944,148.458,315680.0,USD
2023-02-06,INST008,146.9186,148.9327,143.6864,145.6846,398445.0,USD
2023-02-07,INST008,143.2754,142.8935,138.9898,142.7477,531094.0,USD
2023-02-08,INST008,142.7407,144.8889,140.3052,142.4316,2368626.0,USD
2023-02-09,INST008,140.3706,143.3855,137.3257,141.2818,4845782.0,USD
2023-02-10,INST008,138.3029,139.3339,134.538,138.1042,527065.0,USD
2023-02-13,INST008,142.6312,145.5357,138.7825,141.5234,3401334.0,USD
2023-02-14,INST008,144.8979,148.0367,140.2081,143.7315,3684532.0,USD
2023-02-15,INST008,148.1975,147.8009,142.9841,146.8068,2712236.0,USD
2023-02-16,INST008,149.0917,150.7987,147.9322,148.5693,3824683.0,USD
2023-02-17,INST008,146.4376,148.7783,142.2194,146.3593,249570.0,USD
2023-02-20,INST008,144.8391,147.1893,140.9699,144.5332,873208.0,USD
2023-02-21,INST008,149.1523,148.9283,146.9984,148.0081,2631946.0,USD
2023-02-22,INST008,150.8801,152.3735,145.6196,149.4911,3532255.0,USD
2023-02-23,INST008,148.5308,152.0647,148.0415,149.0255,1384973.0,USD
2023-02-24,INST008,150.8784,154.3201,149.9961,150.1516,2047798.0,USD
2023-02-27,INST008,146.6321,147.1713,145.7881,146.573,4729331.0,USD
2023-02-28,INST008,144.3137,147.0098,142.4893,142.9584,968109.0,USD
2023-03-01,INST008,145.0538,148.78,144.1247,146.0085,154745.0,USD
2023-03-02,INST008,145.1487,146.6346,145.564,145.9175,2953320.0,USD
2023-03-03,INST008,148.8742,149.2855,144.5475,147.6901,632552.0,USD
2023-03-06,INST008,148.1936,152.8205,147.0828,148.4096,297661.0,USD
2023-03-07,INST008,146.5538,148.0652,144.007,147.5827,1146801.0,USD
2023-03-08,INST008,147.8107,148.5781,145.7956,147.5358,4720171.0,USD
2023-03-09,INST008,146.8327,146.9594,146.3197,146.6553,4054979.0,USD
2023-03-10,INST008,145.6491,149.8993,145.9844,146.8291,4085635.0,USD
2023-03-13,INST008,147.0484,151.5704,144.025,147.4642,3383936.0,USD
2023-03-14,INST008,146.4446,146.8782,144.0396,145.5202,3044511.0,USD
2023-03-15,INST008,144.9966,144.1359,141.7672,144.0507,2152246.0,USD
2023-03-16,INST008,143.1917,145.1833,142.196,143.9354,385608.0,USD
2023-03-17,INST008,142.0412,145.9974,138.7816,142.0084,3674224.0,USD
2023-03-20,INST008,140.1347,142.9038,138.5833,139.6861,2548588.0,USD
2023-03-21,INST008,141.4786,143.0536,140.0625,140.7578,4376894.0,USD
2023-03-22,INST008,139.1729,139.7993,136.6616,138.8575,3543177.0,USD
2023-03-23,INST008,138.1494,141.2212,134.8493,137.2673,1497009.0,USD
2023-03-24,INST008,139.1725,142.0304,135.8284,139.8093,3605838.0,USD
2023-03-27,INST008,140.0049,141.2304,134.702,138.8135,3080688.0,USD
2023-03-28,INST008,138.6103,138.2527,136.7912,137.8595,504193.0,USD
2023-03-29,INST008,138.71,141.183,138.1409,138.9135,2691999.0,USD
2023-03-30,INST008,141.3268,142.8365,139.8775,141.8848,4241935.0,USD
2023-03-31,INST008,140.9523,143.2765,138.7017,141.3534,4952838.0,USD
2023-04-03,INST008,137.269,141.3378,138.0466,138.0819,1120107.0,USD
2023-04-04,INST008,142.5523,144.6247,140.3357,141.2179,513824.0,USD
2023-04-05,INST008,142.9301,146.4243,139.0247,142.6622,4501878.0,USD
2023-04-06,INST008,140.8686,142.2063,139.1772,140.5186,2669255.0,USD
2023-04-07,INST008,140.0533,141.5129,138.2632,140.3482,4595605.0,USD
2023-04-10,INST008,141.2874,141.9001,139.5328,141.3078,2238829.0,USD
2023-04-11,INST008,145.7958,147.1537,140.6002,144.627,2594735.0,USD
2023-04-12,INST008,142.6129,142.5101,138.4932,141.5429,2543800.0,USD
2023-04-13,INST008,139.9249,143.2677,136.4697,139.8392,2633231.0,USD
2023-04-14,INST008,142.1946,143.9053,141.6502,141.7999,3055295.0,USD
2023-04-17,INST008,145.3511,147.9768,141.2376,144.2215,2318699.0,USD
2023-04-18,INST008,145.1107,146.8001,141.6149,144.034,4624780.0,USD
2023-04-19,INST008,146.6069,148.1259,141.7878,145.7984,2051949.0,USD
2023-04-20,INST008,145.0859,145.4102,141.8526,145.0557,3808093.0,USD
2023-04-21,INST008,147.6862,149.7111,143.9921,148.0436,1109022.0,USD
2023-04-24,INST008,144.656,149.5318,142.2415,146.0602,3883559.0,USD
2023-04-25,INST008,148.1705,149.6529,144.5212,148.9661,1089074.0,USD
2023-04-26,INST008,150.9266,152.2741,150.8667,151.272,4561865.0,USD
2023-04-27,INST008,148.8076,151.8075,146.487,148.3775,1117426.0,USD
2023-04-28,INST008,146.4305,147.8552,146.2439,147.3856,2935487.0,USD
2023-05-01,INST008,146.7261,148.2081,144.7318,146.6718,2697257.0,USD
2023-05-02,INST008,147.4982,152.904,144.3987,148.8002,4194270.0,USD
2023-05-03,INST008,145.6573,148.6358,144.5102,146.7011,3686567.0,USD
2023-05-04,INST008,148.9906,149.3248,145.0986,148.2856,817297.0,USD
2023-05-05,INST008,149.9903,151.7539,150.4501,150.516,1110044.0,USD
2023-05-08,INST008,150.9681,153.377,146.1393,150.2794,967593.0,USD
2023-05-09,INST008,149.4567,153.6222,146.2797,149.2379,4471017.0,USD
2023-05-10,INST008,148.0984,153.1109,146.7976,149.0894,4258115.0,USD
2023-05-11,INST008,148.595,150.0968,143.5081,147.8437,3594680.0,USD
2023-05-12,INST008,147.2776,147.9789,142.7877,147.0789,3720904.0,USD
2023-05-15,INST008,142.9363,145.8675,143.4045,143.8182,2514027.0,USD
2023-05-16,INST008,140.5621,142.4022,140.2032,141.3082,4432852.0,USD
2023-05-17,INST008,137.5908,138.7192,134.6629,138.1819,2725374.0,USD
2023-05-18,INST008,140.4084,142.8547,139.5186,140.8229,658705.0,USD
2023-05-19,INST008,141.1598,143.1186,140.3527,141.682,2257066.0,USD
2023-05-22,INST008,143.926,145.8024,143.5089,144.3181,442116.0,USD
2023-05-23,INST008,144.6572,145.3094,144.4427,145.3012,4553838.0,USD
2023-05-24,INST008,145.6985,148.9346,144.5221,144.7823,3810098.0,USD
2023-05-25,INST008,142.0546,144.358,139.4632,142.1298,4968374.0,USD
2023-05-26,INST008,141.9114,142.887,139.7463,140.9899,3684918.0,USD
2023-05-29,INST008,143.5544,145.5832,138.1521,142.2126,458453.0,USD
2023-05-30,INST008,141.9889,145.2681,139.9471,142.0518,2954976.0,USD
2023-05-31,INST008,142.3027,145.3443,141.4414,143.6361,435206.0,USD
2023-06-01,INST008,145.316,146.7058,144.6191,145.1995,2369055.0,USD
2023-06-02,INST008,146.3543,145.5664,144.3213,145.403,4152102.0,USD
2023-06-05,INST008,144.0463,145.5797,140.5428,144.6868,1989743.0,USD
2023-06-06,INST008,145.9981,149.4937,145.174,146.3581,1963014.0,USD
2023-06-07,INST008,145.3159,146.1689,142.3833,146.0218,4172880.0,USD
2023-06-08,INST008,149.1272,152.9341,148.8877,149.2474,751668.0,USD
2023-06-09,INST008,146.449,147.9315,145.6089,147.7663,2371073.0,USD
2023-06-12,INST008,152.3386,154.5515,150.805,151.032,3920195.0,USD
2023-06-13,INST008,151.7339,154.124,149.9477,150.978,2264573.0,USD
2023-06-14,INST008,153.7403,156.6204,149.1397,153.2861,3918627.0,USD
2023-06-15,INST008,153.7829,158.6286,149.8744,154.0218,1966537.0,USD
2023-06-16,INST008,153.4401,156.827,152.8134,154.6294,4118265.0,USD
2023-06-19,INST008,158.3009,161.9144,154.3516,157.3371,1577004.0,USD
2023-06-20,INST008,159.2334,161.3456,158.5813,160.1565,3384518.0,USD
2023-06-21,INST008,163.3672,166.1525,161.8966,163.6616,2090828.0,USD
2023-06-22,INST008,163.0762,167.095,160.0264,163.7719,4525455.0,USD
2023-06-23,INST008,165.9196,167.9702,161.4731,164.7428,3229638.0,USD
2023-06-26,INST008,169.406,169.2321,165.7789,168.8574,486421.0,USD
2023-06-27,INST008,170.7509,173.4851,166.0901,170.253,114634.0,USD
2023-06-28,INST008,171.6951,171.0615,167.3088,170.7993,1192604.0,USD
2023-06-29,INST008,168.0613,172.419,168.5333,168.9286,721592.0,USD
2023-06-30,INST008,172.2618,176.1506,169.9075,171.9806,436526.0,USD
2023-07-03,INST008,170.8588,172.4559,170.407,171.1386,4233017.0,USD
2023-07-04,INST008,172.7847,178.2693,169.6226,173.6866,1742703.0,USD
2023-07-05,INST008,171.2216,171.8388,166.2568,170.0058,4751687.0,USD
2023-07-06,INST008,173.8577,177.3487,169.5125,172.6484,1355275.0,USD
2023-07-07,INST008,176.307,180.8418,175.4092,176.7844,3029487.0,USD
2023-07-10,INST008,174.7717,174.976,172.6511,174.0226,1249569.0,USD
2023-07-11,INST008,176.2718,176.9277,174.8143,175.4208,4429943.0,USD
2023-07-12,INST008,175.3882,179.9576,175.0307,176.8974,3355996.0,USD
2023-07-13,INST008,172.025,175.9417,171.1578,173.0296,4006909.0,USD
2023-07-14,INST008,176.9627,176.9053,173.777,176.5389,3123231.0,USD
2023-07-17,INST008,173.1469,174.9739,168.4644,172.7537,1676737.0,USD
2023-07-18,INST008,172.8298,174.8892,169.4271,172.8114,365487.0,USD
2023-07-19,INST008,174.8418,178.6034,170.8019,174.1717,1025958.0,USD
2023-07-20,INST008,175.9452,177.8772,175.5251,176.5352,2875559.0,USD
2023-07-21,INST008,177.3891,181.6765,176.8127,178.8386,3991741.0,USD
2023-07-24,INST008,174.5715,178.2421,174.1422,175.6837,3884349.0,USD
2023-07-25,INST008,172.1195,173.0,170.2918,171.9498,4134723.0,USD
2023-07-26,INST008,172.5508,177.2818,168.9501,173.9953,2249348.0,USD
2023-07-27,INST008,171.3278,174.3781,172.446,172.5331,1577258.0,USD
2023-07-28,INST008,174.3513,177.8653,170.0859,174.4271,1822394.0,USD
2023-07-31,INST008,173.0395,176.2488,168.4285,172.5314,2873887.0,USD
2023-08-01,INST008,174.7288,175.4745,175.0872,175.3777,4711489.0,USD
2023-08-02,INST008,177.3921,176.3422,171.9412,176.2905,221799.0,USD
2023-08-03,INST008,180.6906,182.581,180.0936,180.4393,612308.0,USD
2023-08-04,INST008,176.555,182.8643,175.9348,177.6448,2671067.0,USD
2023-08-07,INST008,175.3418,179.7401,174.7494,175.1916,4878111.0,USD
2023-08-08,INST008,174.3462,178.2617,172.3783,174.4149,3976845.0,USD
2023-08-09,INST008,171.1913,172.8182,165.6284,170.0553,2157747.0,USD
2023-08-10,INST008,168.7761,174.5986,167.061,169.8159,4509823.0,USD
2023-08-11,INST008,173.2651,172.7123,169.8424,171.9083,2317675.0,USD
2023-08-14,INST008,174.8996,176.0309,171.0379,175.71,2472309.0,USD
2023-08-15,INST008,181.508,180.6969,175.6636,179.8665,1511747.0,USD
2023-08-16,INST008,181.2006,184.1085,179.2339,182.6727,4095518.0,USD
2023-08-17,INST008,186.4591,188.8132,185.635,185.7776,2811995.0,USD
2023-08-18,INST008,188.2185,192.6657,187.6937,189.8008,1941882.0,USD
2023-08-21,INST008,186.1409,188.4878,182.4352,185.6034,2352277.0,USD
2023-08-22,INST008,187.0136,189.499,181.65,185.6464,2056149.0,USD
2023-08-23,INST008,189.718,192.5861,184.4996,187.8815,1557453.0,USD
2023-08-24,INST008,186.6672,189.3451,184.4458,185.8223,4936654.0,USD
2023-08-25,INST008,182.0486,182.2866,179.1043,181.4934,3073594.0,USD
2023-08-28,INST008,185.0686,188.5092,185.1303,185.5998,3819279.0,USD
2023-08-29,INST008,189.7544,192.0156,189.1393,190.0895,4305475.0,USD
2023-08-30,INST008,186.4487,187.2609,184.9391,186.3646,1034923.0,USD
2023-08-31,INST008,183.9375,184.4766,179.2875,182.8765,2881678.0,USD
2023-09-01,INST008,182.9322,185.8452,177.9275,181.4974,3967669.0,USD
2023-09-04,INST008,180.0266,185.4683,176.7874,181.7899,1753530.0,USD
2023-09-05,INST008,186.0002,187.3881,179.6276,184.2152,2350352.0,USD
2023-09-06,INST008,182.9479,185.4063,183.0628,183.8164,4271950.0,USD
2023-09-07,INST008,186.5859,186.9989,180.7774,185.1142,2739546.0,USD
2023-09-08,INST008,188.4024,188.0238,182.5736,187.8659,4369464.0,USD
2023-09-11,INST008,187.6831,193.5511,184.4432,188.2044,2757036.0,USD
2023-09-12,INST008,187.0593,189.9592,184.2954,185.8543,4445190.0,USD
2023-09-13,INST008,181.5419,186.0438,180.8339,181.4102,1822177.0,USD
2023-09-14,INST008,186.6064,190.5889,183.4996,185.6336,461361.0,USD
2023-09-15,INST008,186.9191,193.0256,186.8469,187.5791,2631316.0,USD
2023-09-18,INST008,190.7679,193.6778,186.0076,189.1675,739186.0,USD
2023-09-19,INST008,189.6587,194.4876,188.7044,188.8728,2775155.0,USD
2023-09-20,INST008,186.1216,185.663,184.4052,185.1172,1433977.0,USD
2023-09-21,INST008,185.3872,189.626,185.9686,186.6629,157504.0,USD
2023-09-22,INST008,189.8146,193.9304,183.8022,188.9695,257238.0,USD
2023-09-25,INST008,189.6935,188.3536,183.6414,188.0983,3724462.0,USD
2023-09-26,INST008,192.3324,194.4073,187.6834,190.9086,1098463.0,USD
2023-09-27,INST008,189.6721,191.5169,187.94,188.5349,4398986.0,USD
2023-09-28,INST008,190.8008,192.0496,188.2991,189.3547,2271738.0,USD
2023-09-29,INST008,190.5867,193.1307,185.6283,191.1005,1791398.0,USD
2023-10-02,INST008,189.6343,192.363,187.6967,189.9334,4304372.0,USD
2023-10-03,INST008,184.9551,189.0955,183.388,186.3582,1270558.0,USD
2023-10-04,INST008,189.6942,193.6794,185.5967,189.8106,112523.0,USD
2023-10-05,INST008,188.9104,194.0243,184.2723,189.6529,2313827.0,USD
2023-10-06,INST008,191.3045,195.1504,186.8325,189.6171,1346714.0,USD
2023-10-09,INST008,183.2592,187.6288,183.5674,184.9441,832919.0,USD
2023-10-10,INST008,185.1713,188.2405,179.9829,185.0473,2364904.0,USD
2023-10-11,INST008,190.5992,190.5355,188.8338,189.4108,4679331.0,USD
2023-10-12,INST008,191.1877,195.4774,187.353,192.6548,277119.0,USD
2023-10-13,INST008,187.1114,189.8707,187.6281,188.2031,929472.0,USD
2023-10-16,INST008,187.3219,193.0202,186.531,188.6437,2696048.0,USD
2023-10-17,INST008,192.122,195.6238,189.0269,191.3401,1916408.0,USD
2023-10-18,INST008,190.5913,194.15,187.4347,191.7234,2678958.0,USD
2023-10-19,INST008,187.3864,190.1255,187.3107,188.7515,331807.0,USD
2023-10-20,INST008,188.4657,189.8319,182.7079,187.3551,2330088.0,USD
2023-10-23,INST008,190.9269,192.3728,183.8583,189.1056,1814884.0,USD
2023-10-24,INST008,191.6368,194.5845,192.4678,193.1654,3058418.0,USD
2023-10-25,INST008,189.0638,195.3487,190.0477,190.4991,2699245.0,USD
2023-10-26,INST008,185.3816,188.8544,180.7896,185.907,3529989.0,USD
2023-10-27,INST008,191.2338,195.059,187.5112,190.0298,839977.0,USD
2023-10-30,INST008,186.0196,190.1241,184.9888,185.9562,1930019.0,USD
2023-10-31,INST008,191.2401,191.5731,190.1993,190.2566,1954885.0,USD
2023-11-01,INST008,191.7533,193.9788,187.9766,190.4523,4856191.0,USD
2023-11-02,INST008,190.2605,191.8661,185.306,188.9974,1280800.0,USD
2023-11-03,INST008,194.3826,194.91,190.1179,193.3713,4409070.0,USD
2023-11-06,INST008,194.2959,197.7032,192.1939,192.7556,4193919.0,USD
2023-11-07,INST008,196.0934,200.2208,192.8144,195.6348,1411938.0,USD
2023-11-08,INST008,193.9683,199.1,194.0217,195.0836,3829032.0,USD
2023-11-09,INST008,199.218,202.3821,195.7171,197.4851,1300690.0,USD
2023-11-10,INST008,199.8336,206.8793,196.0578,200.9592,1298132.0,USD
2023-11-13,INST008,197.9617,198.7065,191.152,196.3567,1670410.0,USD
2023-11-14,INST008,198.0352,203.044,195.1134,198.9277,3751171.0,USD
2023-11-15,INST008,200.6054,199.9887,195.1906,199.0347,655001.0,USD
2023-11-16,INST008,203.4518,201.7061,196.1005,201.6781,2403465.0,USD
2023-11-17,INST008,202.1178,209.4017,199.0005,203.3154,215663.0,USD
2023-11-20,INST008,200.2781,201.8138,194.806,199.0503,2033640.0,USD
2023-11-21,INST008,199.9937,203.4643,198.684,199.4023,1212925.0,USD
2023-11-22,INST008,196.0352,197.8991,193.2405,197.1187,1214202.0,USD
2023-11-23,INST008,197.6997,203.1034,198.8157,198.8326,783698.0,USD
2023-11-24,INST008,202.1734,203.9022,198.7125,203.5521,1843798.0,USD
2023-11-27,INST008,202.6082,201.845,200.887,201.3535,1919349.0,USD
2023-11-28,INST008,198.3552,201.652,192.7349,196.9294,207257.0,USD
2023-11-29,INST008,197.1571,199.6575,196.2852,198.018,119889.0,USD
2023-11-30,INST008,196.9609,200.3735,192.7008,197.5889,4207665.0,USD
2023-12-01,INST008,199.5292,204.2843,193.0188,198.3902,3743521.0,USD
2023-12-04,INST008,202.2704,206.7814,198.1328,202.1087,3513503.0,USD
2023-12-05,INST008,202.7346,203.0045,200.3958,202.0249,4141558.0,USD
2023-12-06,INST008,203.1655,204.79,201.3102,204.2352,1050731.0,USD
2023-12-07,INST008,204.5094,204.3053,200.6245,202.8326,4144850.0,USD
2023-12-08,INST008,207.6544,210.1661,206.0726,206.4938,2771521.0,USD
2023-12-11,INST008,209.4787,212.2798,206.5023,207.4982,3679686.0,USD
2023-12-12,INST008,207.2589,213.8824,202.4681,208.1957,3648086.0,USD
2023-12-13,INST008,213.1132,212.9152,205.0886,211.0552,3863497.0,USD
2023-12-14,INST008,213.6324,216.9418,210.6468,214.9757,1253670.0,USD
2023-12-15,INST008,212.334,215.9698,208.2203,210.2936,1802314.0,USD
2023-12-18,INST008,210.9409,212.112,207.1566,209.5239,3716599.0,USD
2023-12-19,INST008,212.9934,214.7478,205.9904,211.5654,4350160.0,USD
2023-12-20,INST008,212.3995,217.5472,208.0889,213.2567,3341501.0,USD
2023-12-21,INST008,206.611,213.1691,206.1298,208.32,1945364.0,USD
2023-12-22,INST008,211.3648,214.1009,204.0249,210.0731,2048657.0,USD
2023-12-25,INST008,212.9945,213.9342,207.5101,213.5535,2253595.0,USD
2023-12-26,INST008,207.0516,212.4205,203.8534,208.449,4416890.0,USD
2023-12-27,INST008,209.7351,212.7836,209.0443,209.3827,2906973.0,USD
2023-12-28,INST008,206.1902,208.1178,203.874,207.6763,1098552.0,USD
2023-12-29,INST008,210.6454,217.7858,207.0031,211.7391,3428665.0,USD
2024-01-01,INST008,215.0121,215.5494,209.5468,213.2867,4165809.0,USD
2024-01-02,INST008,213.025,214.8033,209.7387,211.1082,3858224.0,USD
2024-01-03,INST008,214.268,214.6672,211.4293,213.4495,4905062.0,USD
2024-01-04,INST008,216.5838,219.2995,214.7107,215.5146,3559338.0,USD
2024-01-05,INST008,219.0787,222.2907,214.2513,220.1845,3460664.0,USD
2024-01-08,INST008,223.4919,222.7124,215.8484,222.5092,448850.0,USD
2024-01-09,INST008,223.5548,227.1348,220.3677,224.0663,1517256.0,USD
2024-01-10,INST008,228.7967,230.9179,220.7132,226.9883,1603162.0,USD
2024-01-11,INST008,228.0813,229.7575,227.9502,228.4717,232379.0,USD
2024-01-12,INST008,225.3729,228.7775,216.8915,223.1458,2619227.0,USD
2024-01-15,INST008,219.8176,221.6592,216.5066,220.763,2823159.0,USD
2024-01-16,INST008,225.9457,228.175,222.9935,225.4537,3070054.0,USD
2024-01-17,INST008,224.8198,230.0124,221.1462,223.5858,3104725.0,USD
2024-01-18,INST008,227.9189,226.523,219.664,226.004,4127654.0,USD
2024-01-19,INST008,221.5019,228.0375,219.5243,223.3155,491337.0,USD
2024-01-22,INST008,226.7059,230.917,221.9394,228.3846,2390761.0,USD
2024-01-23,INST008,228.2592,228.4353,222.0864,227.5159,2203983.0,USD
2024-01-24,INST008,229.7289,233.5284,222.8645,229.4036,3291886.0,USD
2024-01-25,INST008,222.5108,228.3118,220.0318,223.928,3556731.0,USD
2024-01-26,INST008,225.8941,228.0178,222.1408,226.156,3681348.0,USD
2024-01-29,INST008,222.6834,224.1525,216.7155,221.9701,3119805.0,USD
2024-01-30,INST008,225.5204,224.3285,221.2501,223.6135,1298870.0,USD
2024-01-31,INST008,222.4839,226.3802,217.2246,223.2575,3659105.0,USD
2024-02-01,INST008,222.6676,226.6835,220.3031,223.8802,1169895.0,USD
2024-02-02,INST008,227.1837,231.7935,222.7448,226.3835,3941697.0,USD
2024-02-05,INST008,221.4526,226.1111,219.6602,223.4232,994743.0,USD
2024-02-06,INST008,220.4725,222.9572,218.6579,219.397,3688490.0,USD
2024-02-07,INST008,221.0283,220.7551,219.8468,220.4755,1911312.0,USD
2024-02-08,INST008,222.8221,221.6595,216.5077,220.8319,3147232.0,USD
2024-02-09,INST008,217.0917,222.2863,217.0062,217.7127,212068.0,USD
2024-02-12,INST008,222.2012,227.9026,216.8308,221.471,4963418.0,USD
2024-02-13,INST008,221.9617,228.9234,220.4794,223.3837,4712614.0,USD
2024-02-14,INST008,221.1386,221.1106,216.6541,219.2376,4403986.0,USD
2024-02-15,INST008,220.3997,222.5341,215.6529,218.9604,4754393.0,USD
2024-02-16,INST008,219.607,223.6382,212.5414,217.6146,2999595.0,USD
2024-02-19,INST008,217.4906,224.0856,214.9823,218.9279,4783147.0,USD
2024-02-20,INST008,222.4349,225.4499,217.3237,223.0349,4561230.0,USD
2024-02-21,INST008,225.9928,228.7227,225.5501,227.3176,4040194.0,USD
2024-02-22,INST008,224.311,222.9359,222.0126,222.6591,4557792.0,USD
2024-02-23,INST008,223.2767,229.1198,218.814,224.7567,4117799.0,USD
2024-02-26,INST008,217.2977,221.183,214.6984,219.3016,4132895.0,USD
2024-02-27,INST008,218.7161,223.6573,212.7795,218.9968,2165150.0,USD
2024-02-28,INST008,217.2253,222.494,212.5203,216.963,3872896.0,USD
2024-02-29,INST008,223.9582,228.0384,215.7324,221.8707,3798207.0,USD
2024-03-01,INST008,223.9558,227.3449,222.0263,222.5271,259547.0,USD
2024-03-04,INST008,218.0198,218.038,210.7712,217.0266,4684477.0,USD
2024-03-05,INST008,220.7208,225.6043,219.4824,221.2221,4747767.0,USD
2024-03-06,INST008,223.806,229.8909,218.7335,225.0413,415140.0,USD
2024-03-07,INST008,221.2358,225.1664,217.916,219.7196,1779236.0,USD
2024-03-08,INST008,224.514,224.7436,222.989,223.2542,4641729.0,USD
2024-03-11,INST008,224.818,226.919,219.7806,224.3285,354742.0,USD
2024-03-12,INST008,224.842,230.0289,225.0648,226.4694,4109247.0,USD
2024-03-13,INST008,229.9114,235.6188,226.2784,231.0569,4683389.0,USD
2024-03-14,INST008,232.4824,234.3873,228.1405,230.8646,1125392.0,USD
2024-03-15,INST008,231.8344,237.462,231.1487,233.4769,4620907.0,USD
2024-03-18,INST008,235.7844,236.7393,231.0506,235.614,2334413.0,USD
2024-03-19,INST008,231.7272,234.4708,226.3804,232.4604,2636372.0,USD
2024-03-20,INST008,235.611,237.7634,232.8288,237.7451,4531568.0,USD
2024-03-21,INST008,240.1016,245.0091,235.5945,241.8323,185698.0,USD
2024-03-22,INST008,238.1442,242.154,233.3838,237.9736,3675113.0,USD
2024-03-25,INST008,244.4014,249.2931,242.3532,243.1407,1349782.0,USD
2024-03-26,INST008,249.2749,251.257,246.4847,247.732,2518170.0,USD
2024-03-27,INST008,243.7391,246.5946,240.0778,243.8061,1473681.0,USD
2024-03-28,INST008,245.9874,246.9301,240.1122,244.5646,2206197.0,USD
2024-03-29,INST008,242.7314,243.0721,238.1523,242.9788,2465130.0,USD
2024-04-01,INST008,248.5766,252.7769,241.8875,247.9797,2841919.0,USD
2024-04-02,INST008,252.022,253.3206,247.4789,252.9699,1272885.0,USD
2024-04-03,INST008,248.0007,250.4932,245.1803,248.5271,4530005.0,USD
